subj,trial,block,date,stim,stim_order,response,rt,age,sex,param_index,segment_time,pitch
20111971,34,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_133.wav,0,False,521,52,Homme,6,0.426259,11.511705
20111971,34,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_13.wav,1,True,521,52,Homme,0,0.000000,-66.984077
20111971,34,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_13.wav,1,True,521,52,Homme,1,0.071043,5.429279
20111971,34,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_13.wav,1,True,521,52,Homme,2,0.142086,12.572717
20111971,34,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_13.wav,1,True,521,52,Homme,3,0.213129,-71.562953
20111971,34,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_13.wav,1,True,521,52,Homme,4,0.284172,-107.999901
20111971,34,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_13.wav,1,True,521,52,Homme,5,0.355215,86.606735
20111971,34,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_13.wav,1,True,521,52,Homme,6,0.426259,-82.122177
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_184.wav,0,False,1092,52,Homme,0,0.000000,86.245131
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_184.wav,0,False,1092,52,Homme,1,0.071043,106.604050
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_184.wav,0,False,1092,52,Homme,2,0.142086,-48.425154
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_184.wav,0,False,1092,52,Homme,3,0.213129,48.927001
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_184.wav,0,False,1092,52,Homme,4,0.284172,-82.972934
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_184.wav,0,False,1092,52,Homme,5,0.355215,73.552976
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_184.wav,0,False,1092,52,Homme,6,0.426259,-131.359115
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_50.wav,1,True,1092,52,Homme,0,0.000000,96.336182
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_50.wav,1,True,1092,52,Homme,1,0.071043,-104.561128
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_50.wav,1,True,1092,52,Homme,2,0.142086,-130.066913
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_50.wav,1,True,1092,52,Homme,3,0.213129,-24.308766
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_50.wav,1,True,1092,52,Homme,4,0.284172,40.127472
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_50.wav,1,True,1092,52,Homme,5,0.355215,49.388454
20111971,35,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_50.wav,1,True,1092,52,Homme,6,0.426259,116.704022
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_189.wav,0,False,566,52,Homme,0,0.000000,53.448621
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_189.wav,0,False,566,52,Homme,1,0.071043,82.292801
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_189.wav,0,False,566,52,Homme,2,0.142086,-89.509706
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_189.wav,0,False,566,52,Homme,3,0.213129,61.203077
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_189.wav,0,False,566,52,Homme,4,0.284172,-64.080431
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_189.wav,0,False,566,52,Homme,5,0.355215,71.408242
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_189.wav,0,False,566,52,Homme,6,0.426259,-96.299976
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_162.wav,1,True,566,52,Homme,0,0.000000,-28.080103
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_162.wav,1,True,566,52,Homme,1,0.071043,-58.839442
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_162.wav,1,True,566,52,Homme,2,0.142086,8.883261
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_162.wav,1,True,566,52,Homme,3,0.213129,109.746189
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_162.wav,1,True,566,52,Homme,4,0.284172,134.765505
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_162.wav,1,True,566,52,Homme,5,0.355215,-8.935646
20111971,36,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_162.wav,1,True,566,52,Homme,6,0.426259,114.162759
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_139.wav,0,False,521,52,Homme,0,0.000000,-131.535185
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_139.wav,0,False,521,52,Homme,1,0.071043,-10.702864
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_139.wav,0,False,521,52,Homme,2,0.142086,-8.370040
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_139.wav,0,False,521,52,Homme,3,0.213129,83.706839
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_139.wav,0,False,521,52,Homme,4,0.284172,-28.836111
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_139.wav,0,False,521,52,Homme,5,0.355215,8.499607
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_139.wav,0,False,521,52,Homme,6,0.426259,-85.859123
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_42.wav,1,True,521,52,Homme,0,0.000000,-6.709342
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_42.wav,1,True,521,52,Homme,1,0.071043,35.704202
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_42.wav,1,True,521,52,Homme,2,0.142086,-71.421689
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_42.wav,1,True,521,52,Homme,3,0.213129,-126.906461
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_42.wav,1,True,521,52,Homme,4,0.284172,10.231121
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_42.wav,1,True,521,52,Homme,5,0.355215,128.933526
20111971,37,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_42.wav,1,True,521,52,Homme,6,0.426259,-76.727395
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_21.wav,0,False,541,52,Homme,0,0.000000,84.422922
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_21.wav,0,False,541,52,Homme,1,0.071043,34.734306
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_21.wav,0,False,541,52,Homme,2,0.142086,84.348012
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_21.wav,0,False,541,52,Homme,3,0.213129,-112.005491
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_21.wav,0,False,541,52,Homme,4,0.284172,147.407394
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_21.wav,0,False,541,52,Homme,5,0.355215,-6.622355
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_21.wav,0,False,541,52,Homme,6,0.426259,125.674103
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_84.wav,1,True,541,52,Homme,0,0.000000,79.222174
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_84.wav,1,True,541,52,Homme,1,0.071043,61.816109
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_84.wav,1,True,541,52,Homme,2,0.142086,-111.712238
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_84.wav,1,True,541,52,Homme,3,0.213129,96.584947
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_84.wav,1,True,541,52,Homme,4,0.284172,-11.292098
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_84.wav,1,True,541,52,Homme,5,0.355215,57.720124
20111971,38,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_84.wav,1,True,541,52,Homme,6,0.426259,-122.021307
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_124.wav,0,True,685,52,Homme,0,0.000000,-7.963711
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_124.wav,0,True,685,52,Homme,1,0.071043,-56.081883
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_124.wav,0,True,685,52,Homme,2,0.142086,-78.115299
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_124.wav,0,True,685,52,Homme,3,0.213129,-24.811935
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_124.wav,0,True,685,52,Homme,4,0.284172,-9.003272
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_124.wav,0,True,685,52,Homme,5,0.355215,13.712214
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_124.wav,0,True,685,52,Homme,6,0.426259,140.048390
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_35.wav,1,False,685,52,Homme,0,0.000000,-80.907759
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_35.wav,1,False,685,52,Homme,1,0.071043,-44.446048
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_35.wav,1,False,685,52,Homme,2,0.142086,-51.579277
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_35.wav,1,False,685,52,Homme,3,0.213129,-66.764099
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_35.wav,1,False,685,52,Homme,4,0.284172,-35.478686
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_35.wav,1,False,685,52,Homme,5,0.355215,-86.823570
20111971,39,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_35.wav,1,False,685,52,Homme,6,0.426259,26.550026
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_19.wav,0,False,433,52,Homme,0,0.000000,-23.596543
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_19.wav,0,False,433,52,Homme,1,0.071043,-71.824414
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_19.wav,0,False,433,52,Homme,2,0.142086,88.506579
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_19.wav,0,False,433,52,Homme,3,0.213129,-79.935804
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_19.wav,0,False,433,52,Homme,4,0.284172,97.974212
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_19.wav,0,False,433,52,Homme,5,0.355215,-89.439384
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_19.wav,0,False,433,52,Homme,6,0.426259,-131.198163
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_154.wav,1,True,433,52,Homme,0,0.000000,-56.341735
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_154.wav,1,True,433,52,Homme,1,0.071043,15.133004
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_154.wav,1,True,433,52,Homme,2,0.142086,67.588138
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_154.wav,1,True,433,52,Homme,3,0.213129,4.827765
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_154.wav,1,True,433,52,Homme,4,0.284172,-119.124529
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_154.wav,1,True,433,52,Homme,5,0.355215,137.124750
20111971,40,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_154.wav,1,True,433,52,Homme,6,0.426259,-61.627299
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_112.wav,0,True,1049,52,Homme,0,0.000000,40.318333
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_112.wav,0,True,1049,52,Homme,1,0.071043,28.779991
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_112.wav,0,True,1049,52,Homme,2,0.142086,-86.990654
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_112.wav,0,True,1049,52,Homme,3,0.213129,-136.064498
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_112.wav,0,True,1049,52,Homme,4,0.284172,89.286191
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_112.wav,0,True,1049,52,Homme,5,0.355215,99.616935
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_112.wav,0,True,1049,52,Homme,6,0.426259,-61.253639
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_11.wav,1,False,1049,52,Homme,0,0.000000,106.632802
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_11.wav,1,False,1049,52,Homme,1,0.071043,30.235531
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_11.wav,1,False,1049,52,Homme,2,0.142086,-31.934811
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_11.wav,1,False,1049,52,Homme,3,0.213129,-70.817469
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_11.wav,1,False,1049,52,Homme,4,0.284172,-134.947845
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_11.wav,1,False,1049,52,Homme,5,0.355215,-61.866249
20111971,41,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_11.wav,1,False,1049,52,Homme,6,0.426259,61.370028
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_57.wav,0,True,646,52,Homme,0,0.000000,-38.971396
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_57.wav,0,True,646,52,Homme,1,0.071043,127.210639
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_57.wav,0,True,646,52,Homme,2,0.142086,-100.465383
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_57.wav,0,True,646,52,Homme,3,0.213129,-139.526819
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_57.wav,0,True,646,52,Homme,4,0.284172,-149.467980
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_57.wav,0,True,646,52,Homme,5,0.355215,-50.432071
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_57.wav,0,True,646,52,Homme,6,0.426259,15.305878
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_167.wav,1,False,646,52,Homme,0,0.000000,-97.244470
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_167.wav,1,False,646,52,Homme,1,0.071043,55.519403
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_167.wav,1,False,646,52,Homme,2,0.142086,-125.285214
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_167.wav,1,False,646,52,Homme,3,0.213129,-87.843825
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_167.wav,1,False,646,52,Homme,4,0.284172,-127.750284
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_167.wav,1,False,646,52,Homme,5,0.355215,-93.631866
20111971,42,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_167.wav,1,False,646,52,Homme,6,0.426259,6.691804
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_174.wav,0,True,525,52,Homme,0,0.000000,12.449350
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_174.wav,0,True,525,52,Homme,1,0.071043,17.986555
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_174.wav,0,True,525,52,Homme,2,0.142086,-72.720888
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_174.wav,0,True,525,52,Homme,3,0.213129,41.369679
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_174.wav,0,True,525,52,Homme,4,0.284172,-146.787018
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_174.wav,0,True,525,52,Homme,5,0.355215,3.271800
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_174.wav,0,True,525,52,Homme,6,0.426259,26.686198
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_177.wav,1,False,525,52,Homme,0,0.000000,16.306046
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_177.wav,1,False,525,52,Homme,1,0.071043,49.193464
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_177.wav,1,False,525,52,Homme,2,0.142086,-57.450827
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_177.wav,1,False,525,52,Homme,3,0.213129,-71.200742
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_177.wav,1,False,525,52,Homme,4,0.284172,75.759547
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_177.wav,1,False,525,52,Homme,5,0.355215,-147.097868
20111971,43,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_177.wav,1,False,525,52,Homme,6,0.426259,-23.614561
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_32.wav,0,True,455,52,Homme,0,0.000000,-83.957947
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_32.wav,0,True,455,52,Homme,1,0.071043,68.475222
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_32.wav,0,True,455,52,Homme,2,0.142086,-59.489465
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_32.wav,0,True,455,52,Homme,3,0.213129,64.566697
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_32.wav,0,True,455,52,Homme,4,0.284172,-27.267557
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_32.wav,0,True,455,52,Homme,5,0.355215,94.356275
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_32.wav,0,True,455,52,Homme,6,0.426259,27.666308
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_120.wav,1,False,455,52,Homme,0,0.000000,20.081065
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_120.wav,1,False,455,52,Homme,1,0.071043,100.844988
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_120.wav,1,False,455,52,Homme,2,0.142086,-34.199178
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_120.wav,1,False,455,52,Homme,3,0.213129,-3.979999
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_120.wav,1,False,455,52,Homme,4,0.284172,-132.448085
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_120.wav,1,False,455,52,Homme,5,0.355215,-95.704719
20111971,44,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_120.wav,1,False,455,52,Homme,6,0.426259,-2.125632
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_18.wav,0,True,1070,52,Homme,0,0.000000,-126.424441
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_18.wav,0,True,1070,52,Homme,1,0.071043,-57.286238
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_18.wav,0,True,1070,52,Homme,2,0.142086,14.494248
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_18.wav,0,True,1070,52,Homme,3,0.213129,11.325267
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_18.wav,0,True,1070,52,Homme,4,0.284172,-20.022709
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_18.wav,0,True,1070,52,Homme,5,0.355215,-67.838631
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_18.wav,0,True,1070,52,Homme,6,0.426259,-75.619086
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_66.wav,1,False,1070,52,Homme,0,0.000000,96.429433
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_66.wav,1,False,1070,52,Homme,1,0.071043,13.373052
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_66.wav,1,False,1070,52,Homme,2,0.142086,112.602816
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_66.wav,1,False,1070,52,Homme,3,0.213129,110.292573
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_66.wav,1,False,1070,52,Homme,4,0.284172,-89.729138
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_66.wav,1,False,1070,52,Homme,5,0.355215,-67.456514
20111971,45,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_66.wav,1,False,1070,52,Homme,6,0.426259,79.997172
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_72.wav,0,True,595,52,Homme,0,0.000000,-108.464526
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_72.wav,0,True,595,52,Homme,1,0.071043,78.835335
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_72.wav,0,True,595,52,Homme,2,0.142086,134.553834
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_72.wav,0,True,595,52,Homme,3,0.213129,5.396534
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_72.wav,0,True,595,52,Homme,4,0.284172,7.798595
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_72.wav,0,True,595,52,Homme,5,0.355215,65.510626
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_72.wav,0,True,595,52,Homme,6,0.426259,-103.798030
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_182.wav,1,False,595,52,Homme,0,0.000000,20.855134
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_182.wav,1,False,595,52,Homme,1,0.071043,131.000404
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_182.wav,1,False,595,52,Homme,2,0.142086,-24.691908
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_182.wav,1,False,595,52,Homme,3,0.213129,128.422786
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_182.wav,1,False,595,52,Homme,4,0.284172,-128.848387
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_182.wav,1,False,595,52,Homme,5,0.355215,118.792618
20111971,46,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_182.wav,1,False,595,52,Homme,6,0.426259,-92.475253
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_12.wav,0,True,664,52,Homme,0,0.000000,-11.936919
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_12.wav,0,True,664,52,Homme,1,0.071043,-51.249998
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_12.wav,0,True,664,52,Homme,2,0.142086,42.322915
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_12.wav,0,True,664,52,Homme,3,0.213129,-19.839410
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_12.wav,0,True,664,52,Homme,4,0.284172,46.127041
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_12.wav,0,True,664,52,Homme,5,0.355215,34.596861
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_12.wav,0,True,664,52,Homme,6,0.426259,143.594573
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_49.wav,1,False,664,52,Homme,0,0.000000,-83.600042
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_49.wav,1,False,664,52,Homme,1,0.071043,-14.728623
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_49.wav,1,False,664,52,Homme,2,0.142086,25.142138
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_49.wav,1,False,664,52,Homme,3,0.213129,135.875151
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_49.wav,1,False,664,52,Homme,4,0.284172,60.117986
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_49.wav,1,False,664,52,Homme,5,0.355215,-135.086661
20111971,47,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_49.wav,1,False,664,52,Homme,6,0.426259,-32.809615
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_17.wav,0,True,1189,52,Homme,0,0.000000,91.198655
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_17.wav,0,True,1189,52,Homme,1,0.071043,44.952547
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_17.wav,0,True,1189,52,Homme,2,0.142086,-82.852461
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_17.wav,0,True,1189,52,Homme,3,0.213129,-89.451177
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_17.wav,0,True,1189,52,Homme,4,0.284172,-149.534475
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_17.wav,0,True,1189,52,Homme,5,0.355215,-107.621144
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_17.wav,0,True,1189,52,Homme,6,0.426259,-93.535165
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_134.wav,1,False,1189,52,Homme,0,0.000000,85.320049
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_134.wav,1,False,1189,52,Homme,1,0.071043,2.147850
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_134.wav,1,False,1189,52,Homme,2,0.142086,140.355465
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_134.wav,1,False,1189,52,Homme,3,0.213129,98.923070
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_134.wav,1,False,1189,52,Homme,4,0.284172,20.388975
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_134.wav,1,False,1189,52,Homme,5,0.355215,-4.239426
20111971,48,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_134.wav,1,False,1189,52,Homme,6,0.426259,83.444299
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_141.wav,0,False,944,52,Homme,0,0.000000,137.275446
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_141.wav,0,False,944,52,Homme,1,0.071043,43.805847
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_141.wav,0,False,944,52,Homme,2,0.142086,-129.344909
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_141.wav,0,False,944,52,Homme,3,0.213129,-123.799171
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_141.wav,0,False,944,52,Homme,4,0.284172,-103.584410
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_141.wav,0,False,944,52,Homme,5,0.355215,8.047141
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_141.wav,0,False,944,52,Homme,6,0.426259,-108.188423
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_47.wav,1,True,944,52,Homme,0,0.000000,11.243959
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_47.wav,1,True,944,52,Homme,1,0.071043,-131.885563
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_47.wav,1,True,944,52,Homme,2,0.142086,22.720944
20111971,49,0,2024-03-08T16:13:15.419Z,male_vraiment_flat_47.wav,1,True,944,52,Homme,3,0.213129,-98.981706
